Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUST00000242918.1,9.809655104964644,-0.855006455768895,1.7907172997714078,-0.4774659047958268,0.6330303939861126,0.9843705572284426
ENSMUST00000188028.7,15.704876582938361,7.792882912569944,3.801549522826039,2.0499227659085664,,
ENSMUST00000155604.2,127.62201958436917,0.30159783483349567,0.34812820304002184,0.8663412851926366,0.3863030322071085,0.9843705572284426
ENSMUST00000123235.3,7.869467304516775,0.3251682083554652,0.6714869233523337,0.4842509914148354,0.6282077524785132,0.9843705572284426
ENSMUST00000204493.2,0.14019496235369092,-1.7950983271362115,3.9294890694983797,-0.45682741328133164,0.6477951003033428,0.9843705572284426
ENSMUST00000225747.2,62.73951037865438,0.10468122064913034,0.4213104184823107,0.24846577738624218,0.8037740456739153,0.9843705572284426
ENSMUST00000229665.2,275.7579100509107,0.07313371383463269,0.20047798694908103,0.3647967287960037,0.7152631471224314,0.9843705572284426
ENSMUST00000193406.2,20.58168017823897,3.7627682403197755,2.0297291070669714,1.853827797620297,0.06376380022904969,0.9843705572284426
ENSMUST00000180021.2,866.0078287326712,-0.5918454669416067,0.3829488336048135,-1.5454948938488358,0.12222660304036852,0.9843705572284426
ENSMUST00000139076.2,2.6316641793738835,0.41246797206614616,1.472856211941429,0.2800463268050152,0.7794419626111388,0.9843705572284426
ENSMUST00000127294.8,4.770621833785427,-1.9265459244157532,1.6057586428697463,-1.1997730374800966,0.2302274983599787,0.9843705572284426
ENSMUST00000106137.8,3.809167023027636,1.4802853006395935,3.909570372790688,0.3786311946043708,0.7049617539990984,0.9843705572284426
ENSMUST00000134580.2,0.23585729693562388,1.7381021096747042,3.8919953662548927,0.446583807561726,0.6551755890831269,0.9843705572284426
ENSMUST00000156158.6,488.85502956072344,0.5736175475768662,0.47289126082618804,1.213000947775392,0.2251294581519132,0.9843705572284426
ENSMUST00000133485.8,41.12598428557916,-0.7227957844805027,1.266789228045106,-0.5705730428383201,0.5682890960648079,0.9843705572284426
ENSMUST00000019808.12,24.679642313481654,1.628788332800664,1.4042572368699426,1.1598931378350565,0.24609231695790001,0.9843705572284426
ENSMUST00000116515.9,6.9734146373582995,2.9470321445947065,2.521986986228776,1.1685358253975437,0.2425906971322146,0.9843705572284426
ENSMUST00000223451.2,0.25070150619287657,0.09666164599865744,3.7226113712089375,0.025966085728488512,0.9792843889929123,0.9939978364631147
ENSMUST00000056329.7,16.478384348876055,-2.575542242455605,1.449756081786602,-1.7765348770129967,,
ENSMUST00000234819.2,294.3924774330372,-0.1969129638309637,1.408920333899964,-0.13976160262085116,0.8888483521290179,0.9843705572284426
ENSMUST00000249312.1,1.865708084491298,-3.212271688911228,1.5572911349030194,-2.062730350745413,0.03913825461178947,0.9843705572284426
ENSMUST00000186297.2,0.0,,,,,
ENSMUST00000128460.2,0.11405131645461819,0.41966265531283237,4.023449703587871,0.10430418825382666,0.9169279542993334,0.9843705572284426
ENSMUST00000174433.2,1.0400899182964376,1.550727285905302,3.430395622512054,0.4520549395902376,0.6512294042409901,0.9843705572284426
ENSMUST00000063307.6,0.4107632824044471,-0.30168252075982627,4.159547977068721,-0.07252771753637166,0.9421819481441512,0.9843705572284426
ENSMUST00000142549.2,8.336990469665373,-0.9856064936876707,1.019261668205487,-0.9669808297833179,0.33355361705233255,0.9843705572284426
ENSMUST00000201569.2,14.867562146180575,1.609596504610279,1.0411272716051263,1.5460131998355326,0.12210137997723765,0.9843705572284426
ENSMUST00000233751.2,36.437275634229856,-0.731713777728154,0.5246231066652485,-1.3947418030808276,0.16309371408033535,0.9843705572284426
ENSMUST00000223676.2,0.18130991957965306,0.41966265531283237,4.023448406365901,0.10430422188310953,0.9169279276126107,0.9843705572284426
ENSMUST00000241152.1,2.7372315949108366,5.265289877581153,3.8082515544415894,1.3826003356947916,0.1667874460863331,0.9843705572284426
ENSMUST00000077925.7,333.9651449581713,0.15153140005457,0.4832788656498245,0.3135485758327513,0.753863921630958,0.9843705572284426
ENSMUST00000018382.7,33.11972416816545,-0.5484843428608327,0.6631796179336131,-0.8270524727069314,0.40820732080670796,0.9843705572284426
ENSMUST00000160212.2,0.31142460486277834,0.5263458222046636,3.6884194096074956,0.14270226992994675,0.886525323922965,0.9843705572284426
ENSMUST00000212141.2,0.1572381979570826,1.247128124336949,3.9282915301312187,0.3174734142746505,0.7508844092264269,0.9843705572284426
ENSMUST00000190232.2,0.770891320793617,0.41966265531283253,4.023445047885722,0.10430430894871072,0.9169278585211718,0.9843705572284426
ENSMUST00000196602.2,0.24121223707446343,-0.3016825207598266,4.159549049089513,-0.07252769884414806,0.9421819630192129,0.9843705572284426
ENSMUST00000050273.9,5126.162312039275,-0.5114873035930715,0.35307430888721186,-1.4486675771033346,0.14743043922925167,0.9843705572284426
ENSMUST00000156001.8,17.34898032384347,0.5558906382973348,0.7990793248769704,0.6956638984282593,0.4866393392949546,0.9843705572284426
ENSMUST00000246148.1,4.645626352018729,2.1579191406541574,1.5621290789724853,1.3813961789083153,0.16715718013117442,0.9843705572284426
ENSMUST00000125597.2,108.52670613921026,0.4490098548357656,0.41361483840004126,1.0855748226360558,0.2776671438238676,0.9843705572284426
ENSMUST00000212272.2,0.19615412883690572,-1.4521486278806217,3.9658830609214952,-0.366160223479511,0.7142455212419698,0.9843705572284426
ENSMUST00000020530.12,1186.605472189788,-0.19623094025272317,0.2177731870931121,-0.9010794343971362,0.3675460866051917,0.9843705572284426
ENSMUST00000188302.7,0.7557153340520127,2.959045688307134,3.839977160023579,0.7705893980601084,0.44095034728330784,0.9843705572284426
ENSMUST00000145220.2,460.4473346096231,0.4158962083493834,1.1376246113387105,0.36558299126455573,0.7146762688216743,0.9843705572284426
ENSMUST00000034463.4,319.67457408094594,-0.3937289469274716,0.35906729768645274,-1.0965324591360766,0.2728458265373155,0.9843705572284426
ENSMUST00000134384.8,3.3996357193402207,-0.9833165499412888,1.9088330285130104,-0.5151401590673946,0.6064550816711678,0.9843705572284426
ENSMUST00000133569.2,1.2479313574547022,2.0260015969615854,2.3235062640745516,0.8719587411005059,0.38323088624126156,0.9843705572284426
ENSMUST00000081314.11,284.4184743483016,1.5482399182640958,2.1591414814795873,0.7170627453292867,0.4733353817108277,0.9843705572284426
ENSMUST00020183368.1,25.85616215390252,-1.0999015492847797,1.1702073676930047,-0.9399202052993146,0.34725849231261263,0.9843705572284426
ENSMUST00000132836.8,3.8787233391392846,3.6201090029865695,1.5769386144006634,2.2956562607622115,0.021695543194418753,0.9843705572284426
ENSMUST00000195624.2,0.13845444436301516,-0.30168252075982693,4.159550904704814,-0.07252766648885046,0.9421819887671956,0.9843705572284426
ENSMUST00000223161.2,6.242299980112165,0.6878359215788984,0.8543073592315173,0.8051387058138344,0.4207396422644136,0.9843705572284426
ENSMUST00000143493.2,87.64891323758044,0.7508484995438698,1.1440696521067484,0.6562961426004256,0.5116335989955039,0.9843705572284426
ENSMUST00000218627.2,0.20396985207497956,0.5753524716763405,3.7919663789872247,0.1517293177662636,0.8794004326493151,0.9843705572284426
ENSMUST00000027810.14,2537.182717502448,0.5966222117135281,0.39089631280190684,1.5262927589083615,0.12693697119705527,0.9843705572284426
ENSMUST00000229589.2,117.2307156552795,1.4204951027902268,0.953994214948488,1.488997606622728,0.13648799898088984,0.9843705572284426
ENSMUST00000213648.2,3.9399320414253185,-0.369256404092825,3.3279396644731407,-0.11095645994870627,0.9116508733934268,0.9843705572284426
ENSMUST00000126108.2,0.3677707412142523,2.1246234704716023,3.3595026642049755,0.6324220227919937,0.527111147097663,0.9843705572284426
ENSMUST00000206651.2,43.54164539512261,-2.1311379267416792,0.8095214829439781,-2.6325897108887,0.008473664139805819,0.9843705572284426
ENSMUST00000156508.2,1.190277741082196,-0.6697829912724653,2.703727397377455,-0.24772578475261126,0.8043465802332445,0.9843705572284426
ENSMUST00000131255.3,142.46296895078493,1.466670504324247,0.816235981724637,1.7968706809828419,0.07235615213065,0.9843705572284426
ENSMUST00000123468.9,180.34965807259496,-1.2215174616190085,0.4320070282990213,-2.8275407148550222,0.004690705017720348,0.838604022118741
ENSMUST00000206409.2,2.1533985684203825,-5.220096113848015,3.797230100097732,-1.374711559806097,0.16922088597251062,0.9843705572284426
ENSMUST00000189413.7,370.35883323112597,-0.02123770101900189,0.38085596721932435,-0.055763078031994415,0.9555305486167146,0.987005410891776
ENSMUST00000020826.6,1397.7909010683668,-0.23975896725414256,0.24899546214482876,-0.962904966977616,0.3355952167311458,0.9843705572284426
ENSMUST00000131622.2,0.16928370758210806,0.9530762321873667,3.956398340081473,0.2408949125602303,0.8096365652399877,0.9843705572284426
ENSMUST00000180787.3,0.7074007312091976,2.511306653575853,3.6171678504784537,0.6942742934209356,0.4875102090249662,0.9843705572284426
ENSMUST00000194948.2,2.4579206296706397,3.95421984984823,1.847575344750536,2.140221161255071,0.032336897802683354,0.9843705572284426
ENSMUST00000143821.3,110.92833048415376,0.24764666916664563,0.2984788689663973,0.8296958174098603,0.4067107868450658,0.9843705572284426
ENSMUST00000181617.2,0.7658912595767638,2.100828432311735,2.4921472488623304,0.8429792554475932,0.39924004578345385,0.9843705572284426
ENSMUST00000127325.2,32.125934888364874,-0.15715943908584062,0.48608332115732983,-0.3233179009550362,0.7464544984169187,0.9843705572284426
ENSMUST00000207580.2,34.881942731488614,-1.493616961467358,0.9704818781691347,-1.539046730357444,0.12379288834371119,0.9843705572284426
ENSMUST00000150884.8,2.991556476068463,1.4377256072063938,3.20885652224306,0.44804920296074585,0.6541176871367698,0.9843705572284426
ENSMUST00000227601.2,0.0,,,,,
ENSMUST00000180413.2,2.3016336776262736,-1.4103463757186883,2.647126453163912,-0.5327839076342602,0.5941831747118558,0.9843705572284426
ENSMUST00000246654.1,16.715209550905254,-1.0559798694837876,0.8383984070650199,-1.2595203671491395,0.207842438399358,0.9843705572284426
ENSMUST00000108337.8,76.5509309679948,3.457579550983612,3.3916969877033964,1.0194246607285595,0.3080014034592785,0.9843705572284426
ENSMUST00000109394.3,4673.697258048102,-0.22037424066031544,0.24657696633389375,-0.8937340901578908,0.371464181098331,0.9843705572284426
ENSMUST00000117447.2,14.627025478308362,-0.06396221935742188,0.5935313347034085,-0.10776553084494558,0.9141816860113136,0.9843705572284426
ENSMUST00000147874.8,0.1572381979570826,1.247128124336949,3.9282915301312187,0.3174734142746505,0.7508844092264269,0.9843705572284426
ENSMUST00000205275.2,611.9672626936117,0.33806549165507105,0.2232827528513395,1.51406898803399,0.13000834315417686,0.9843705572284426
ENSMUST00000227668.2,3.574879352942702,0.37701128074815804,1.1491755916205502,0.3280710828677647,0.7428579175859824,0.9843705572284426
ENSMUST00000124974.2,261.9007280413898,0.23942236873770167,0.41309521078970624,0.5795815649375419,0.5621968278543237,0.9843705572284426
ENSMUST00000241595.1,0.7252396783186122,2.1526143234619535,3.869377162242706,0.556320625569178,0.5779916896369826,0.9843705572284426
ENSMUST00000028224.15,65.61943436411042,-1.055849375657397e-12,27.81200182856936,-3.7963803618508153e-14,,
ENSMUST00000245067.1,8.810526466575281,-2.445942551593968,1.7658999153024857,-1.3850969301252816,0.16602283048932176,0.9843705572284426
ENSMUST00000126435.8,2040.9016478891635,-0.45581080950982944,0.36588935574937753,-1.2457613274272052,0.21285203119088303,0.9843705572284426
ENSMUST00000050149.12,241.72085250943812,0.5311232596828243,0.43149120954793524,1.2309016914603466,0.21835963491710186,0.9843705572284426
ENSMUST00000147574.8,21.502027289696972,2.0164859081325477,2.0576964043259722,0.9799725090121234,0.32709968891160746,0.9843705572284426
ENSMUST00000225759.2,0.0786190989785413,0.41966265531283237,4.023449703587871,0.10430418825382666,0.9169279542993334,0.9843705572284426
ENSMUST00000162691.2,0.5902606710830507,0.5337447657970924,2.3484708228875912,0.22727332211043608,0.8202112162172664,0.9843705572284426
ENSMUST00000148519.3,0.0786190989785413,0.41966265531283237,4.023449703587871,0.10430418825382666,0.9169279542993334,0.9843705572284426
ENSMUST00000056140.5,0.7172887499222989,1.3437256641114732,3.9201820568231858,0.3427712398644041,0.7317705638863872,0.9843705572284426
ENSMUST00000126666.3,0.8896255105402968,1.579969577188588,3.521698996019082,0.44863844950252163,0.6536924924223939,0.9843705572284426
ENSMUST00000151169.2,0.35900902368592313,-1.7393141083584955,3.731141749491589,-0.46616135894475114,0.6411000058818765,0.9843705572284426
ENSMUST00000212571.2,381.3728869672295,2.5925789836536293,2.178854577274403,1.189881606002713,0.2340929290191205,0.9843705572284426
ENSMUST00000211960.2,0.1089806483134922,0.9530775125439273,3.956399250676787,0.24089518073305988,0.8096363573882357,0.9843705572284426
ENSMUST00000136385.8,18.59151669325836,-0.6967151064066894,1.6949881013289798,-0.4110442461869909,0.6810400909379126,0.9843705572284426
ENSMUST00000191434.2,8.404406973297709,-0.043504582424228035,2.7472734699662533,-0.01583554855380394,0.9873655883431425,0.9963016683985565
ENSMUST00000244905.1,2.9288061372722622,4.314703740005018,3.815785863352709,1.1307510155231664,0.2581599025119712,0.9843705572284426
ENSMUST00000021231.8,345.55835029604674,-0.19108433619771695,0.6059474919624787,-0.3153480107308526,0.7524974358357448,0.9843705572284426
ENSMUST00000061755.9,6540.330946428094,-0.28535165354222236,0.203660554935294,-1.4011139939831885,0.1611799875424551,0.9843705572284426
ENSMUST00000221851.2,1.3748671228966847,-0.13942257643560768,1.577593113378531,-0.08837676537331228,0.9295772275722449,0.9843705572284426
ENSMUST00000162349.8,2.460720993975896,1.741772696148579,1.8647326514012188,0.9340602765976969,0.3502728011225671,0.9843705572284426
ENSMUST00000134005.2,2.0047536260417256,0.913899603508866,1.7717268099219214,0.5158242221040504,0.6059771834607668,0.9843705572284426
ENSMUST00000151568.8,21.24147298207619,1.2985804568090877,2.020537714129564,0.6426905312027342,0.5204249262923958,0.9843705572284426
ENSMUST00000132385.2,14.829427269837321,0.6208296898544046,1.1723426791338762,0.5295633272628716,0.5964147265032762,0.9843705572284426
ENSMUST00000072748.13,0.3814143049451586,2.4336593292263466,3.8572695673230264,0.630927988503361,0.5280876104806589,0.9843705572284426
ENSMUST00000127728.4,158.25663297607977,-0.5301342681232248,0.5882433421959253,-0.9012159256137469,0.36747352504250874,0.9843705572284426
ENSMUST00000128046.2,0.06224203190414807,-1.1112930099117126,4.010352499265097,-0.27710606738818067,0.7816986630886168,0.9843705572284426
ENSMUST00000159774.7,176.53265369705161,1.9841847605989353,2.540227227015537,0.7811052253502987,0.434740608874278,0.9843705572284426
ENSMUST00000127660.2,42.321105717844716,0.4433715947195096,0.7276529269566869,0.609317407096613,0.542314071261909,0.9843705572284426
ENSMUST00000085461.4,224.97573873507397,-0.11922985107729403,0.5952713085872523,-0.20029497366547078,0.8412498933362934,0.9843705572284426
ENSMUST00000183092.2,0.25254055287485105,0.1434666088141615,3.799229601967707,0.03776202647501401,0.969877421246537,0.9920868202824383
ENSMUST00000233796.2,8.369926761193511,-0.3366894790226709,3.4166709289158774,-0.09854313922163518,0.9215010184863606,0.9843705572284426
ENSMUST00000115101.4,131.57667426598178,-0.40091371756469923,0.43773992386197985,-0.9158719497815512,0.35973406054610046,0.9843705572284426
ENSMUST00000123794.2,0.3080724618033353,-0.30168252075982693,4.159548606224967,-0.07252770656612699,0.9421819568741487,0.9843705572284426
ENSMUST00000182572.2,4.951784370171847,-0.6309707494645113,1.0656586208570327,-0.5920946324790831,0.5537872210037367,0.9843705572284426
ENSMUST00000187612.2,7.611388455047409,1.7944299019838388,0.9482496511857088,1.8923602025479795,0.05844300473249772,0.9843705572284426
ENSMUST00000140940.8,20.083332504151862,0.03940574595842272,1.3767275794019576,0.02862276208306973,0.977165458002978,0.9937753581338621
ENSMUST00000147978.8,3.2674206575359195,2.057916337478078,2.0152946626468067,1.021149103216149,0.3071838019435711,0.9843705572284426
ENSMUST00000229158.2,0.16078297057251517,-0.25211189749074325,3.8904604412228716,-0.06480258604338823,0.9483311824156171,0.9843705572284426
ENSMUST00000173633.3,50.24336341299127,-0.4641512196800825,0.43336114701356676,-1.0710494535070811,0.2841471940437763,0.9843705572284426
ENSMUST00000064035.13,0.1809091778058476,-0.30168252075982693,4.1595496131452965,-0.07252768900902852,0.9421819708458906,0.9843705572284426
ENSMUST00000231648.2,0.6224203190414807,-3.475770415426731,3.830695255120904,-0.9073471482181449,0.3642232488047018,0.9843705572284426
ENSMUST00000128238.8,0.3505936271617611,1.548699859506895,2.283860983369385,0.6781060102975685,0.4977044801984024,0.9843705572284426
ENSMUST00000137228.2,0.1634709724702383,1.343727621051669,3.9201854718454645,0.3427714404591925,0.7317704129664547,0.9843705572284426
ENSMUST00000216017.2,1.5998713717391924,1.416110821007319,3.4806648455985907,0.4068506690030887,0.6841176695980027,0.9843705572284426
ENSMUST00000201019.3,71.67689070512803,-1.4839357891600293,0.6958789364103489,-2.1324625757675983,0.032968837902381185,0.9843705572284426
ENSMUST00000121677.8,3.318901071860204,1.1969265012775898,1.955059831152053,0.6122198830980431,0.5403922882163021,0.9843705572284426
ENSMUST00000133708.2,138.61734935335446,0.9949152291789563,0.9805273284623087,1.0146736356030086,0.3102614255897327,0.9843705572284426
ENSMUST00000034029.8,159.57328685332925,0.3158038235900987,0.5123642717861654,0.6163658181886246,0.5376531079405139,0.9843705572284426
ENSMUST00000231615.2,112.43250672402365,-0.38638252284993885,0.6051573368955128,-0.638482753645689,0.5231594771475829,0.9843705572284426
ENSMUST00000107762.10,0.8091464147539249,-3.846020522698688,3.8200220529109297,-1.0068058428531708,0.31402808628645174,0.9843705572284426
ENSMUST00000040500.9,74.23989245070901,-0.47082131084031087,0.5051738289355302,-0.9319986188365998,0.35133723921463667,0.9843705572284426
ENSMUST00000191520.2,0.14355990456135884,-1.1112930099117126,4.010352499265097,-0.27710606738818067,0.7816986630886168,0.9843705572284426
ENSMUST00020181660.1,24.36816815298815,-2.8540867848749634,1.1483772484376884,-2.4853216038177437,0.012943444304578463,0.9843705572284426
ENSMUST00000161770.2,2.4017958991342754,1.4284747271150595,2.349540208892922,0.6079805409195961,0.5432003799477428,0.9843705572284426
ENSMUST00000234007.2,5.174153624082711,0.8031635723138266,1.4445411524629361,0.5559990942067912,0.5782114739870429,0.9843705572284426
ENSMUST00000208121.2,0.1089806483134922,0.9530775125439273,3.956399250676787,0.24089518073305988,0.8096363573882357,0.9843705572284426
ENSMUST00000207236.2,19.173252052825866,2.375363849391132,1.0237125209256193,2.3203426751519833,0.02032234728128804,0.9843705572284426
ENSMUST00000106213.9,310.29532460223913,2.4710238593973504,2.1910198827376655,1.127796182438026,0.2594060060092068,0.9843705572284426
ENSMUST00000215795.2,0.6538838898809533,3.2259406876110486,3.833298284272309,0.841557439150197,0.4000357209771004,0.9843705572284426
ENSMUST00000139782.8,278.6840820064826,-0.42009730291009806,0.29823010865276256,-1.4086347780506254,0.15894318967733045,0.9843705572284426
ENSMUST00000106586.7,8.656406514813272,-0.9686950439943217,2.4993587717146357,-0.387577427841529,0.6983287756812411,0.9843705572284426
ENSMUST00000177472.2,3.416257202256327,-1.9272880858728558,1.5319389617806052,-1.2580710680748848,0.2083660554986415,0.9843705572284426
ENSMUST00000220009.2,0.762343078297386,0.20897985886374315,2.4952180613131802,0.08375214258979895,0.9332534989465271,0.9843705572284426
ENSMUST00000020962.12,691.548127715853,0.3527790056722626,0.3872928188502969,0.9108844484116935,0.3623562605593932,0.9843705572284426
ENSMUST00000224395.2,2.453520205930434,2.7756063929506896,2.941857377411934,0.9434877483396215,0.34543147905803373,0.9843705572284426
ENSMUST00000119467.2,511.0117317263777,0.3587924015747024,0.46064818632347276,0.7788859529401339,0.43604689932909224,0.9843705572284426
ENSMUST00000109342.2,2.606495031480789,-1.5546854338761589,3.4383536845498366,-0.45215983476688343,0.6511538410225617,0.9843705572284426
ENSMUST00000201592.4,0.5319035467414142,1.9759809846897385,2.384629155502139,0.828632401868646,0.40731244731807814,0.9843705572284426
ENSMUST00000240856.1,0.933630478562221,-4.048656060571192,3.8152042563854045,-1.0611898573438276,0.2886036278516735,0.9843705572284426
ENSMUST00000242688.1,8.764026046059671,0.6620248281065148,0.800630245901648,0.8268796132738658,0.4083052995909022,0.9843705572284426
ENSMUST00000075118.10,145.8482211548022,0.2989300951208395,0.9675484232101569,0.3089562113377661,0.7573548365609251,0.9843705572284426
ENSMUST00000164769.8,1.0631395436571631,0.4196628644918191,3.7499961794912546,0.1119102112122026,0.9108946000901281,0.9843705572284426
ENSMUST00000241890.1,0.13892215824715715,0.41966265531283237,4.023448539610196,0.1043042184288731,0.916927930353741,0.9843705572284426
ENSMUST00000068169.12,583.5833529388593,0.760416943675174,0.5643948395421455,1.3473137782266893,0.17787919644216688,0.9843705572284426
ENSMUST00000036999.10,1009.699218476002,0.20134222163006818,0.28381919739846,0.7094031111200678,0.47807435767299034,0.9843705572284426
ENSMUST00000172332.4,2925.3706945335707,-0.05995643152237101,0.11415584301892188,-0.5252156169740075,0.5994333097185838,0.9843705572284426
ENSMUST00000115224.8,4.92838272433173,-1.1170927537995816,1.0075496710581182,-1.1087222654009925,0.26755001366766684,0.9843705572284426
ENSMUST00000204723.2,0.14019496235369092,-1.7950983271362115,3.9294890694983797,-0.45682741328133164,0.6477951003033428,0.9843705572284426
ENSMUST00000142943.2,0.2840007401807649,0.4196626553128322,4.023447227402476,0.10430425244666748,0.9169279033587128,0.9843705572284426
ENSMUST00000188846.2,0.1089806483134922,0.9530775125439273,3.956399250676787,0.24089518073305988,0.8096363573882357,0.9843705572284426
ENSMUST00000130205.2,1.5852409198973147,-1.1112974274069445,4.010345750566182,-0.27710763523320936,0.7816974592484007,0.9843705572284426
ENSMUST00000144562.2,4.305291081382071,0.4274630588674739,2.3625472630258475,0.18093312483408178,0.8564200680723737,0.9843705572284426
